NC_000067.7	4847025	4847747	2	2	1	2	0	73
NC_000067.7	4928200	4937692	1	1	1	1	0	58
NC_000067.7	4937756	4948249	1	1	1	1	0	23
NC_000067.7	4948356	4956966	1	1	1	1	0	45
NC_000067.7	4957055	4959679	1	1	1	1	0	7
NC_000067.7	4959826	4960962	1	1	1	1	0	15
NC_000067.7	5153502	5154639	1	1	1	1	0	14
NC_000067.7	5159335	5163585	1	1	1	1	0	21
NC_000067.7	5163676	5165837	1	1	1	1	0	48
NC_000067.7	5206161	5213972	1	1	1	1	0	11
NC_000067.7	5214075	5220170	1	1	1	1	0	21
NC_000067.7	6333167	6333247	1	1	1	1	0	66
NC_000067.7	10110105	10115300	1	1	1	1	0	59
NC_000067.7	10183248	10183827	1	1	1	1	0	23
NC_000067.7	10183933	10186242	1	1	1	1	0	66
NC_000067.7	10186310	10186838	1	1	1	1	0	26
NC_000067.7	10224636	10227138	2	2	1	1	0	40
NC_000067.7	10244421	10250050	2	2	1	1	0	71
NC_000067.7	10269202	10269953	2	2	1	1	0	75
NC_000067.7	13639856	13640162	2	2	1	1	0	36
NC_000067.7	16172161	16172713	2	2	1	1	0	27
NC_000067.7	16172824	16172915	2	2	1	6	0	78
NC_000067.7	16173054	16173391	2	2	1	4	0	68
NC_000067.7	16173559	16173733	2	2	1	3	0	54
NC_000067.7	16173909	16174588	2	2	1	2	0	12
NC_000067.7	20875132	20875486	2	2	1	1	0	32
NC_000067.7	20875564	20876020	2	2	1	1	0	20
NC_000067.7	20882920	20883184	2	2	1	1	0	50
NC_000067.7	20883339	20884622	2	2	1	1	0	52
NC_000067.7	20885152	20886872	2	2	1	1	0	65
NC_000067.7	20888130	20890354	2	2	1	1	0	58
NC_000067.7	24094999	24096284	2	2	1	1	0	4
NC_000067.7	24096356	24096446	2	2	1	1	0	71
NC_000067.7	30845024	30845249	2	2	1	1	0	16
NC_000067.7	33523890	33551096	2	2	1	1	0	71
NC_000067.7	34211427	34212082	1	1	1	1	0	47
NC_000067.7	34235143	34236281	1	1	1	1	0	65
NC_000067.7	34240497	34241525	1	1	1	1	0	17
NC_000067.7	34241703	34247634	1	1	1	1	0	27
NC_000067.7	34288720	34288884	1	1	1	1	0	39
NC_000067.7	34328749	34329439	1	1	1	1	0	26
NC_000067.7	34482777	34482849	1	1	1	1	0	37
NC_000067.7	34859091	34867847	2	2	1	1	0	33
NC_000067.7	36189241	36190714	2	2	1	1	0	43
NC_000067.7	36591976	36592059	2	2	1	1	0	51
NC_000067.7	36592422	36592551	2	2	1	1	0	23
NC_000067.7	36671586	36674247	2	2	1	0	1	35
NC_000067.7	36674354	36676677	2	2	1	0	1	1
NC_000067.7	36674354	36682974	2	2	1	0	1	1
NC_000067.7	36674354	36683290	2	2	1	0	1	1
